Image Path,True Label,Predicted Label,Is Correct,Confidence,Error Message
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\70.jpg,S_FanSpeed3,FanSpeed3,True,0.8195,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\71.jpg,S_FanSpeed3,FanSpeed3,True,0.9166,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\72.jpg,S_FanSpeed3,FanSpeed3,True,0.9952,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\73.jpg,S_FanSpeed3,FanSpeed3,True,0.9949,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\74.jpg,S_FanSpeed3,FanSpeed3,True,0.9935,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\75.jpg,S_FanSpeed3,FanSpeed3,True,0.9993,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\76.jpg,S_FanSpeed3,FanSpeed3,True,0.9868,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\77.jpg,S_FanSpeed3,FanSpeed3,True,0.9921,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\78.jpg,S_FanSpeed3,FanSpeed3,True,0.9926,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\79.jpg,S_FanSpeed3,FanSpeed3,True,0.6660,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\8.jpg,S_FanSpeed3,FanSpeed3,True,0.9996,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\80.jpg,S_FanSpeed3,Light2On,False,0.7418,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\9.jpg,S_FanSpeed3,FanSpeed3,True,0.9995,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\0.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\1.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\10.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\11.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\12.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\13.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\14.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\15.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\16.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\17.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\18.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\19.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\2.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\20.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\21.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\22.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\23.jpg,S_FanUp,,False,,Không detect được hand
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\24.jpg,S_FanUp,FanUp,True,0.9992,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\25.jpg,S_FanUp,FanUp,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\26.jpg,S_FanUp,FanUp,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\27.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\28.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\29.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\3.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\30.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\31.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\32.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\33.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\34.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\35.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\36.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\37.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\38.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\39.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\4.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\40.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\41.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\42.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\43.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\44.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\45.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\46.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\47.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\48.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\49.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\5.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\50.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\51.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\52.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\53.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\54.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\55.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\56.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\57.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\58.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\59.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\6.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\60.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\61.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\62.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\63.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\64.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\65.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\66.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\67.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\68.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\69.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\7.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\70.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\71.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\72.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\73.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\74.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\75.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\76.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\77.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\78.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\79.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\8.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\80.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\81.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\82.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\83.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\84.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\85.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\86.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\87.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\88.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\89.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\9.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanUp\90.jpg,S_FanUp,FanUp,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\0.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\1.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\10.jpg,S_Light1Off,Light1Off,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\11.jpg,S_Light1Off,Light1Off,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\12.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\13.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\14.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\15.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\16.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\17.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\18.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\19.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\2.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\20.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\21.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\22.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\23.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\24.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\25.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\26.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\27.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\28.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\29.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\3.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\30.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\31.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\32.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\33.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\34.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\35.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\36.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\37.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\38.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\39.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\4.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\40.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\41.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\42.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\43.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\44.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\45.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\46.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\47.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\48.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\49.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\5.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\50.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\51.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\52.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\53.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\54.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\55.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\56.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\57.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\58.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\59.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\6.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\60.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\61.jpg,S_Light1Off,Light1Off,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_Light1Off\62.jpg,S_Light1Off,Light1Off,True,1.0000,
